Job Title,Total Cash Compensation,Base Pay,Overtime,Year,HourlyRate,Hours Worked Overtime,Stress Level,Job Title Encoded
Analyst I,8908.2,8908.2,0.0,2021,4.282788461538462,0.0,Medium Stress,2
Analyst I,8908.2,8908.2,0.0,2021,4.282788461538462,0.0,Medium Stress,2
Librarian II PT,8865.93,8863.14,0.0,2021,4.261125,0.0,Medium Stress,37
Library Page PT,8858.39,8858.39,0.0,2021,4.2588413461538455,0.0,Medium Stress,42
Library Aide PT,8845.13,8845.13,0.0,2021,4.252466346153846,0.0,Medium Stress,38
Library Page PT,8820.54,8820.54,0.0,2021,4.240644230769231,0.0,Medium Stress,42
School Crossing Guard PT,8795.7,8493.19,170.84,2021,4.0832644230769235,41.83907342235367,Medium Stress,71
School Crossing Guard PT,8781.23,8496.66,151.86,2021,4.084932692307692,37.1756431350672,Medium Stress,71
Office Specialist II,8719.27,8678.77,0.0,2021,4.172485576923077,0.0,Medium Stress,50
Library Aide PT,8712.27,8712.27,0.0,2021,4.188591346153847,0.0,Medium Stress,38
Library Clerk PT,8711.71,8711.71,0.0,2021,4.188322115384615,0.0,Medium Stress,41
Recreation Leader PT,8710.92,8460.92,0.0,2021,4.06775,0.0,Medium Stress,68
Recreation Leader PT,8709.95,8709.95,0.0,2021,4.187475961538462,0.0,Medium Stress,68
Recreation Leader PT,8692.93,8692.93,0.0,2021,4.17929326923077,0.0,Medium Stress,68
Recreation Leader PT,8664.23,8664.23,0.0,2021,4.165495192307692,0.0,Medium Stress,68
Staff Specialist,8658.25,2764.44,552.89,2021,1.3290576923076924,416.0015048255704,High Stress,84
Animal Care Attendant PT,8621.23,8232.08,389.15,2021,3.957730769230769,98.32654687515185,Medium Stress,6
School Crossing Guard PT,8618.27,8313.12,113.9,2021,3.996692307692308,28.498566121985487,Medium Stress,71
Senr Recr Leader,8605.74,4220.16,0.0,2021,2.028923076923077,0.0,Medium Stress,82
Recreation Leader PT,8576.86,8576.86,0.0,2021,4.123490384615385,0.0,Medium Stress,68
School Crossing Guard PT,8566.15,8321.54,149.61,2021,4.000740384615385,37.395578222300195,Medium Stress,71
Recreation Leader PT,8509.89,8082.79,427.1,2021,3.8859567307692306,109.90858354602805,Medium Stress,68
Police Data Spec I,8500.19,7164.78,0.0,2021,3.444605769230769,0.0,Medium Stress,55
Recreation Leader PT,8497.15,8497.15,0.0,2021,4.085168269230769,0.0,Medium Stress,68
Recreation Leader PT,8487.02,8224.16,151.86,2021,3.953923076923077,38.407423980078214,Medium Stress,68
School Crossing Guard PT,8462.25,8257.99,75.93,2021,3.9701874999999998,19.125041323615072,Medium Stress,71
Community Services Aide PT,8458.9,8354.61,104.29,2021,4.016639423076923,25.9644914604033,Medium Stress,16
School Crossing Guard PT,8457.16,8249.56,75.93,2021,3.966134615384615,19.14458468087995,Medium Stress,71
School Crossing Guard PT,8444.88,8081.94,149.61,2021,3.885548076923077,38.50422052131048,Medium Stress,71
Program Manager,8439.48,8439.48,0.0,2021,4.057442307692307,0.0,Medium Stress,63
Animal Care Attendant PT,8425.3,7158.04,1172.27,2021,3.4413653846153847,340.64095758056675,High Stress,6
Recreation Leader PT,8406.2,8406.2,0.0,2021,4.041442307692308,0.0,Medium Stress,68
Recreation Leader PT,8405.92,8000.68,405.24,2021,3.8464807692307694,105.35344495717864,Medium Stress,68
Recreation Leader PT,8379.1,8379.1,0.0,2021,4.028413461538462,0.0,Medium Stress,68
School Crossing Guard PT,8377.11,8170.35,75.93,2021,3.9280528846153846,19.330187813251577,Medium Stress,71
Library Page PT,8371.29,8371.29,0.0,2021,4.024658653846155,0.0,Medium Stress,42
School Crossing Guard PT,8341.81,7982.2,149.61,2021,3.8375961538461536,38.98534238681066,Medium Stress,71
Class Instructor PT,8340.53,8340.53,0.0,2021,4.009870192307693,0.0,Medium Stress,13
Recreation Leader PT,8339.65,8339.65,0.0,2021,4.009447115384615,0.0,Medium Stress,68
Animal Care Attendant PT,8239.88,7595.18,644.7,2021,3.6515288461538464,176.55618431689572,Medium Stress,6
Library Aide PT,8232.56,8232.56,0.0,2021,3.957961538461538,0.0,Medium Stress,38
Library Page PT,8200.44,8200.44,0.0,2021,3.942519230769231,0.0,Medium Stress,42
Senr Recr Leader,8195.04,8195.04,0.0,2021,3.9399230769230775,0.0,Medium Stress,82
Class Instructor PT,8188.67,8188.67,0.0,2021,3.936860576923077,0.0,Medium Stress,13
Recreation Leader PT,8182.89,8182.89,0.0,2021,3.934081730769231,0.0,Medium Stress,68
School Crossing Guard PT,8146.75,7902.85,113.9,2021,3.7994471153846154,29.978045894835407,Medium Stress,71
Library Page PT,8124.51,8124.51,0.0,2021,3.906014423076923,0.0,Medium Stress,42
Library Page PT,8111.86,8111.86,0.0,2021,3.8999326923076922,0.0,Medium Stress,42
School Crossing Guard PT,8090.62,7867.19,75.93,2021,3.7823028846153846,20.075071277037928,Medium Stress,71
School Crossing Guard PT,8013.96,7772.14,113.9,2021,3.7366057692307693,30.482209533024367,Medium Stress,71
School Crossing Guard PT,8013.78,7766.13,113.9,2021,3.7337163461538463,30.505798898550502,Medium Stress,71
Community Services Aide PT,7979.93,7979.93,0.0,2021,3.836504807692308,0.0,Medium Stress,16
Recreation Leader PT,7965.13,7965.13,0.0,2021,3.829389423076923,0.0,Medium Stress,68
School Crossing Guard PT,7898.27,7602.92,73.68,2021,3.65525,20.1573079816702,Medium Stress,71
Recreation Leader PT,7889.38,7889.38,0.0,2021,3.7929711538461537,0.0,Medium Stress,68
Library Clerk PT,7875.86,7858.86,0.0,2021,3.7782980769230767,0.0,Medium Stress,41
Engineer II,7862.4,7862.4,0.0,2021,3.78,0.0,Medium Stress,19
Library Page PT,7842.07,7806.07,0.0,2021,3.752918269230769,0.0,Medium Stress,42
Library Page PT,7833.44,7833.44,0.0,2021,3.766076923076923,0.0,Medium Stress,42
Regional Park Aide PT,7825.84,7825.84,0.0,2021,3.762423076923077,0.0,Medium Stress,70
School Crossing Guard PT,7785.71,7579.78,75.93,2021,3.644125,20.8362775700614,Medium Stress,71
School Crossing Guard PT,7777.2,7642.2,0.0,2021,3.6741346153846153,0.0,Medium Stress,71
Library Page PT,7767.1,7767.1,0.0,2021,3.7341826923076926,0.0,Medium Stress,42
School Crossing Guard PT,7763.1,7542.75,73.68,2021,3.6263221153846152,20.31810679128965,Medium Stress,71
Recreation Leader PT,7694.12,7444.12,0.0,2021,3.578903846153846,0.0,Medium Stress,68
School Crossing Guard PT,7659.52,7453.17,75.93,2021,3.583254807692308,21.19023180740544,Medium Stress,71
Recreation Leader PT,7653.19,7653.19,0.0,2021,3.679418269230769,0.0,Medium Stress,68
School Crossing Guard PT,7624.32,7415.04,94.91,2021,3.564923076923077,26.6232953564647,Medium Stress,71
School Crossing Guard PT,7611.67,7366.1,113.9,2021,3.5413942307692308,32.162474036464346,Medium Stress,71
School Crossing Guard PT,7605.38,7397.78,75.93,2021,3.556625,21.34889115383264,Medium Stress,71
Library Page PT,7567.68,7567.68,0.0,2021,3.6383076923076922,0.0,Medium Stress,42
Recreation Leader PT,7550.1,7300.1,0.0,2021,3.509663461538462,0.0,Medium Stress,68
Animal Care Attendant PT,7545.54,7099.45,446.09,2021,3.4131971153846155,130.6956454373226,Medium Stress,6
Instructor Lifeguard PT,7519.02,7519.02,0.0,2021,3.6149134615384617,0.0,Medium Stress,34
Library Page PT,7517.08,7517.08,0.0,2021,3.613980769230769,0.0,Medium Stress,42
School Crossing Guard PT,7516.81,7314.21,75.93,2021,3.5164471153846155,21.592817269397518,Medium Stress,71
School Crossing Guard PT,7466.33,7209.31,113.9,2021,3.466014423076923,32.86195211469614,Medium Stress,71
Recreation Leader PT,7460.13,7460.13,0.0,2021,3.5866009615384615,0.0,Medium Stress,68
Recreation Leader PT,7446.94,7446.94,0.0,2021,3.580259615384615,0.0,Medium Stress,68
School Crossing Guard PT,7443.43,7197.03,113.9,2021,3.4601105769230767,32.918023128985155,Medium Stress,71
School Crossing Guard PT,7443.43,7197.03,113.9,2021,3.4601105769230767,32.918023128985155,Medium Stress,71
Police Recruit,7418.27,6548.85,85.33,2021,3.1484855769230773,27.101918657474208,Medium Stress,60
Library Aide PT,7399.79,7399.79,0.0,2021,3.557591346153846,0.0,Medium Stress,38
Recreation Leader PT,7371.76,7371.76,0.0,2021,3.5441153846153846,0.0,Medium Stress,68
Recreation Leader PT,7332.39,6780.0,552.39,2021,3.2596153846153846,169.46477876106195,Medium Stress,68
Library Page PT,7314.59,7314.59,0.0,2021,3.5166298076923077,0.0,Medium Stress,42
School Crossing Guard PT,7303.39,7171.72,0.0,2021,3.447942307692308,0.0,Medium Stress,71
Analyst I,7300.32,6550.32,0.0,2021,3.1491923076923074,0.0,Medium Stress,2
School Crossing Guard PT,7253.68,7120.35,0.0,2021,3.4232451923076925,0.0,Medium Stress,71
Recreation Leader PT,7249.6,6999.6,0.0,2021,3.365192307692308,0.0,Medium Stress,68
School Crossing Guard PT,7213.98,7008.05,75.93,2021,3.369254807692308,22.536140581188775,Medium Stress,71
School Crossing Guard PT,7202.15,7070.48,0.0,2021,3.3992692307692307,0.0,Medium Stress,71
Class Instructor PT,7173.12,7173.12,0.0,2021,3.4486153846153846,0.0,Medium Stress,13
Community Services Aide PT,7161.09,7161.09,0.0,2021,3.442831730769231,0.0,Medium Stress,16
Animal Care Attendant PT,7157.5,6723.3,184.2,2021,3.2323557692307694,56.98630136986301,Medium Stress,6
Library Page PT,7156.72,7156.72,0.0,2021,3.440730769230769,0.0,Medium Stress,42
Recreation Leader PT,7140.82,7140.82,0.0,2021,3.4330865384615383,0.0,Medium Stress,68
School Crossing Guard PT,7127.19,6815.79,113.9,2021,3.2768221153846153,34.75928689117476,Medium Stress,71
School Crossing Guard PT,7113.9,6983.9,0.0,2021,3.3576442307692305,0.0,Medium Stress,71
School Crossing Guard PT,7089.09,6881.7,75.93,2021,3.308509615384615,22.949910632547194,Medium Stress,71
Maintenance Assistant PT,7084.72,7084.72,0.0,2021,3.4061153846153847,0.0,Medium Stress,45
School Crossing Guard PT,7063.58,6816.35,113.9,2021,3.2770913461538465,34.75643122785655,Medium Stress,71
School Crossing Guard PT,7062.49,6802.76,113.9,2021,3.270557692307692,34.82586479605337,Medium Stress,71
School Crossing Guard PT,7062.38,6854.78,75.93,2021,3.2955673076923078,23.040039213512323,Medium Stress,71
School Crossing Guard PT,7055.71,6854.78,75.93,2021,3.2955673076923078,23.040039213512323,Medium Stress,71
Library Page PT,7048.72,7048.72,0.0,2021,3.3888076923076924,0.0,Medium Stress,42
Library Page PT,7010.88,7010.88,0.0,2021,3.370615384615385,0.0,Medium Stress,42
School Crossing Guard PT,7004.65,6706.41,94.91,2021,3.224235576923077,29.43643469456833,Medium Stress,71
Animal Care Attendant PT,6999.6,6244.38,755.22,2021,3.002105769230769,251.5634218289086,Medium Stress,6
School Crossing Guard PT,6996.08,6794.32,75.93,2021,3.2664999999999997,23.24506352364917,Medium Stress,71
Recreation Leader PT,6948.74,6698.74,0.0,2021,3.2205480769230768,0.0,Medium Stress,68
Instructor Lifeguard PT,6936.39,6936.39,0.0,2021,3.3348028846153848,0.0,Medium Stress,34
Instructor Lifeguard PT,6920.89,6920.89,0.0,2021,3.3273509615384618,0.0,Medium Stress,34
Senr Office Specialist,6912.36,6912.36,0.0,2021,3.32325,0.0,Medium Stress,80
Recreation Leader PT,6909.62,6909.62,0.0,2021,3.3219326923076924,0.0,Medium Stress,68
Instructor Lifeguard PT,6909.09,6909.09,0.0,2021,3.3216778846153847,0.0,Medium Stress,34
Recreation Leader PT,6897.43,6398.76,248.67,2021,3.0763269230769232,80.83341147347298,Medium Stress,68
Recreation Leader PT,6883.43,6873.94,9.49,2021,3.304778846153846,2.8715991120085427,Medium Stress,68
School Crossing Guard PT,6880.38,6667.58,75.93,2021,3.2055673076923075,23.686914892659708,Medium Stress,71
School Crossing Guard PT,6869.57,6727.9,0.0,2021,3.2345673076923074,0.0,Medium Stress,71
Library Page PT,6855.25,6855.25,0.0,2021,3.2957932692307694,0.0,Medium Stress,42
Recreation Leader PT,6839.74,5771.6,0.0,2021,2.7748076923076925,0.0,Medium Stress,68
School Crossing Guard PT,6819.54,6615.17,0.0,2021,3.1803701923076924,0.0,Medium Stress,71
School Crossing Guard PT,6818.86,6555.18,73.68,2021,3.1515288461538464,23.37912917723083,Medium Stress,71
School Crossing Guard PT,6809.77,6603.84,75.93,2021,3.174923076923077,23.91554004942579,Medium Stress,71
School Crossing Guard PT,6803.26,6529.83,75.93,2021,3.139341346153846,24.186602101432968,Medium Stress,71
School Crossing Guard PT,6759.06,6552.3,75.93,2021,3.150144230769231,24.103658257405797,Medium Stress,71
School Crossing Guard PT,6747.87,6529.23,75.93,2021,3.1390528846153845,24.188824715931286,Medium Stress,71
School Crossing Guard PT,6721.82,6590.15,0.0,2021,3.168341346153846,0.0,Medium Stress,71
School Crossing Guard PT,6710.78,6504.85,75.93,2021,3.1273317307692308,24.279483769802535,Medium Stress,71
Maintenance Worker II,6688.7,5456.64,0.0,2021,2.6233846153846154,0.0,Medium Stress,47
Community Services Aide PT,6687.94,6334.51,353.43,2021,3.0454375000000002,116.0522913374515,Medium Stress,16
Recreation Leader PT,6669.18,6669.18,0.0,2021,3.2063365384615388,0.0,Medium Stress,68
Library Aide PT,6658.18,6658.18,0.0,2021,3.201048076923077,0.0,Medium Stress,38
Recreation Leader PT,6650.32,6650.32,0.0,2021,3.1972692307692308,0.0,Medium Stress,68
Library Page PT,6631.22,6631.22,0.0,2021,3.1880865384615387,0.0,Medium Stress,42
Library Clerk PT,6627.53,3376.8,0.0,2021,1.6234615384615385,0.0,Medium Stress,41
Recreation Leader PT,6623.98,6396.19,227.79,2021,3.075091346153846,74.07584827842825,Medium Stress,68
Library Aide PT,6620.32,6620.32,0.0,2021,3.1828461538461537,0.0,Medium Stress,38
Library Page PT,6618.57,6618.57,0.0,2021,3.1820048076923078,0.0,Medium Stress,42
Library Page PT,6618.56,6618.56,0.0,2021,3.1820000000000004,0.0,Medium Stress,42
School Crossing Guard PT,6586.1,6456.1,0.0,2021,3.1038942307692308,0.0,Medium Stress,71
Library Page PT,6585.72,6585.72,0.0,2021,3.1662115384615386,0.0,Medium Stress,42
Recreation Leader PT,6566.05,6566.05,0.0,2021,3.156754807692308,0.0,Medium Stress,68
School Crossing Guard PT,6548.69,6425.36,0.0,2021,3.0891153846153845,0.0,Medium Stress,71
School Crossing Guard PT,6538.11,6408.11,0.0,2021,3.080822115384615,0.0,Medium Stress,71
Recreation Leader PT,6522.29,6522.29,0.0,2021,3.135716346153846,0.0,Medium Stress,68
School Crossing Guard PT,6511.67,6381.67,0.0,2021,3.0681105769230768,0.0,Medium Stress,71
School Crossing Guard PT,6500.69,6369.02,0.0,2021,3.0620288461538463,0.0,Medium Stress,71
School Crossing Guard PT,6497.54,6293.28,75.93,2021,3.0256153846153846,25.09572115017924,Medium Stress,71
Community Services Aide PT,6490.97,6160.72,330.25,2021,2.9618846153846157,111.49995455076679,Medium Stress,16
School Crossing Guard PT,6465.18,6259.25,75.93,2021,3.0092548076923076,25.232160402604148,Medium Stress,71
School Crossing Guard PT,6462.73,6217.16,113.9,2021,2.9890192307692307,38.106144927909206,Medium Stress,71
School Crossing Guard PT,6455.76,6261.5,75.93,2021,3.0103365384615386,25.223093507945382,Medium Stress,71
School Crossing Guard PT,6452.23,6321.4,0.0,2021,3.039134615384615,0.0,Medium Stress,71
School Crossing Guard PT,6424.31,6218.38,75.93,2021,2.9896057692307694,25.39799754920092,Medium Stress,71
School Crossing Guard PT,6422.81,6216.88,75.93,2021,2.9888846153846154,25.404125542072553,Medium Stress,71
School Crossing Guard PT,6415.67,6208.07,75.93,2021,2.9846490384615385,25.440177059859185,Medium Stress,71
Library Aide PT,6415.61,6415.61,0.0,2021,3.0844278846153843,0.0,Medium Stress,38
School Crossing Guard PT,6398.45,6143.03,85.42,2021,2.9533798076923077,28.922795428314693,Medium Stress,71
Recreation Leader PT,6383.79,6383.79,0.0,2021,3.0691298076923075,0.0,Medium Stress,68
Recreation Leader PT,6383.39,6383.39,0.0,2021,3.0689375,0.0,Medium Stress,68
School Crossing Guard PT,6383.35,6177.42,75.93,2021,2.9699134615384617,25.566401507425432,Medium Stress,71
School Crossing Guard PT,6374.36,6111.76,75.93,2021,2.938346153846154,25.841067057606974,Medium Stress,71
School Crossing Guard PT,6369.31,6210.88,75.93,2021,2.986,25.42866711319491,Medium Stress,71
School Crossing Guard PT,6350.89,6143.29,75.93,2021,2.953504807692308,25.708439614603904,Medium Stress,71
School Crossing Guard PT,6349.88,6143.95,75.93,2021,2.9538221153846154,25.70567794334264,Medium Stress,71
Library Aide PT,6332.98,6332.98,0.0,2021,3.044701923076923,0.0,Medium Stress,38
Recreation Leader PT,6320.82,6070.82,0.0,2021,2.9186634615384612,0.0,Medium Stress,68
Class Instructor PT,6314.09,6212.85,0.0,2021,2.9869471153846154,0.0,Medium Stress,13
Recreation Leader PT,6310.74,6245.24,0.0,2021,3.0025192307692308,0.0,Medium Stress,68
Police Officer,6309.49,5447.2,0.0,2021,2.6188461538461536,0.0,Medium Stress,58
Community Services Aide PT,6297.83,5909.64,388.19,2021,2.841173076923077,136.63018390291117,Medium Stress,16
School Crossing Guard PT,6276.5,6072.24,75.93,2021,2.9193461538461536,26.00924864629857,Medium Stress,71
School Crossing Guard PT,6274.28,6080.02,75.93,2021,2.9230865384615385,25.975967184318474,Medium Stress,71
School Crossing Guard PT,6251.6,6046.5,75.93,2021,2.906971153846154,26.11997023071198,Medium Stress,71
School Crossing Guard PT,6241.0,6038.4,75.93,2021,2.903076923076923,26.1550079491256,Medium Stress,71
Community Services Aide PT,6226.36,6064.13,162.23,2021,2.9154471153846155,55.64498122566633,Medium Stress,16
Recreation Progrm Spec,6221.47,2804.76,8.76,2021,1.3484423076923078,6.496384717408976,Medium Stress,69
School Crossing Guard PT,6201.85,6063.52,0.0,2021,2.915153846153846,0.0,Medium Stress,71
School Crossing Guard PT,6194.81,5981.47,85.42,2021,2.875706730769231,29.704002527806708,Medium Stress,71
Recreation Leader PT,6171.46,6171.46,0.0,2021,2.967048076923077,0.0,Medium Stress,68
School Crossing Guard PT,6149.19,6004.09,75.93,2021,2.886581730769231,26.304469120216385,Medium Stress,71
School Crossing Guard PT,6147.11,6014.4,0.0,2021,2.8915384615384614,0.0,Medium Stress,71
Library Page PT,6125.02,6125.02,0.0,2021,2.944721153846154,0.0,Medium Stress,42
Recreation Leader PT,6115.17,6115.17,0.0,2021,2.939985576923077,0.0,Medium Stress,68
Recreation Leader PT,6105.49,5925.16,180.33,2021,2.8486346153846154,63.30401204355663,Medium Stress,68
Analyst I,6088.32,6088.32,0.0,2021,2.927076923076923,0.0,Medium Stress,2
Analyst I,6088.32,6088.32,0.0,2021,2.927076923076923,0.0,Medium Stress,2
Recreation Leader PT,6081.23,6081.23,0.0,2021,2.923668269230769,0.0,Medium Stress,68
Parking & Traffic Ctrl Officer,6059.3,4652.28,0.0,2021,2.236673076923077,0.0,Medium Stress,51
School Crossing Guard PT,6052.39,5933.22,0.0,2021,2.8525096153846157,0.0,Medium Stress,71
Library Page PT,6042.21,6017.46,0.0,2021,2.8930096153846154,0.0,Medium Stress,42
School Crossing Guard PT,6000.59,5793.83,75.93,2021,2.7854951923076925,27.25906697296952,Medium Stress,71
Community Services Aide PT,5982.24,5982.24,0.0,2021,2.8760769230769228,0.0,Medium Stress,16
School Crossing Guard PT,5978.94,5745.92,110.52,2021,2.7624615384615385,40.00779683671196,Medium Stress,71
School Crossing Guard PT,5975.81,5770.3,75.93,2021,2.774182692307692,27.370223385265934,Medium Stress,71
School Crossing Guard PT,5969.76,5722.05,85.42,2021,2.750985576923077,31.050689875132164,Medium Stress,71
School Crossing Guard PT,5969.44,5722.68,75.93,2021,2.751288461538462,27.59797856948143,Medium Stress,71
School Crossing Guard PT,5965.5,5835.92,0.0,2021,2.8057307692307694,0.0,Medium Stress,71
School Crossing Guard PT,5962.29,5833.96,0.0,2021,2.8047884615384615,0.0,Medium Stress,71
Library Page PT,5947.85,5947.85,0.0,2021,2.8595432692307696,0.0,Medium Stress,42
School Crossing Guard PT,5925.43,5709.39,85.42,2021,2.7448990384615386,31.119541667323478,Medium Stress,71
School Crossing Guard PT,5924.28,5716.68,75.93,2021,2.7484038461538463,27.626944310333972,Medium Stress,71
Recreation Leader PT,5919.8,5919.8,0.0,2021,2.8460576923076926,0.0,Medium Stress,68
Library Aide PT,5908.87,5908.87,0.0,2021,2.8408028846153845,0.0,Medium Stress,38
School Crossing Guard PT,5907.38,5698.12,75.93,2021,2.739480769230769,27.716931198360165,Medium Stress,71
School Crossing Guard PT,5895.99,5675.25,94.91,2021,2.728485576923077,34.78486410290296,Medium Stress,71
Recreation Leader PT,5894.14,5530.24,113.9,2021,2.6587692307692308,42.83937044323574,Medium Stress,68
School Crossing Guard PT,5888.32,5684.06,75.93,2021,2.732721153846154,27.785491356530365,Medium Stress,71
School Crossing Guard PT,5887.85,5683.59,75.93,2021,2.7324951923076926,27.78778905586082,Medium Stress,71
Library Page PT,5884.58,5732.72,151.86,2021,2.7561153846153847,55.09928969145537,Medium Stress,42
School Crossing Guard PT,5877.02,5668.59,75.93,2021,2.725283653846154,27.861320010796337,Medium Stress,71
Animal Care Attendant PT,5871.93,5871.93,0.0,2021,2.8230432692307694,0.0,Medium Stress,6
Recreation Leader PT,5845.05,5845.05,0.0,2021,2.8101201923076924,0.0,Medium Stress,68
Recreation Leader PT,5843.04,5577.28,265.76,2021,2.6813846153846153,99.11297263182053,Medium Stress,68
Regional Park Aide PT,5837.04,5837.04,0.0,2021,2.8062692307692307,0.0,Medium Stress,70
Recreation Leader PT,5824.03,5824.03,0.0,2021,2.800014423076923,0.0,Medium Stress,68
School Crossing Guard PT,5815.84,5609.91,75.93,2021,2.697072115384615,28.152751113654237,Medium Stress,71
Library Page PT,5814.96,5814.96,0.0,2021,2.7956538461538463,0.0,Medium Stress,42
School Crossing Guard PT,5808.56,5597.63,75.93,2021,2.6911682692307695,28.214512213204518,Medium Stress,71
School Crossing Guard PT,5793.89,5670.56,0.0,2021,2.7262307692307695,0.0,Medium Stress,71
School Crossing Guard PT,5792.2,5584.6,75.93,2021,2.6849038461538464,28.280342370089173,Medium Stress,71
Staff Specialist,5790.27,4680.9,175.53,2021,2.250432692307692,77.99833365378454,Medium Stress,84
School Crossing Guard PT,5778.25,5572.32,75.93,2021,2.679,28.342665173572232,Medium Stress,71
Recreation Leader PT,5777.64,5774.49,0.0,2021,2.7761971153846154,0.0,Medium Stress,68
School Crossing Guard PT,5764.92,5572.32,75.93,2021,2.679,28.342665173572232,Medium Stress,71
Recreation Leader PT,5764.45,5764.45,0.0,2021,2.771370192307692,0.0,Medium Stress,68
Library Page PT,5758.02,5758.02,0.0,2021,2.7682788461538466,0.0,Medium Stress,42
Recreation Leader PT,5745.92,5745.92,0.0,2021,2.7624615384615385,0.0,Medium Stress,68
Recreation Leader PT,5745.9,4929.65,816.25,2021,2.3700240384615383,344.4057894576694,High Stress,68
School Crossing Guard PT,5743.45,5535.85,75.93,2021,2.6614663461538464,28.529385731188526,Medium Stress,71
School Crossing Guard PT,5742.57,5465.32,132.88,2021,2.627557692307692,50.57167741321643,Medium Stress,71
School Crossing Guard PT,5739.91,5533.98,75.93,2021,2.6605673076923075,28.53902616200276,Medium Stress,71
School Crossing Guard PT,5733.5,5523.2,75.93,2021,2.6553846153846155,28.594727694090384,Medium Stress,71
School Crossing Guard PT,5730.8,5523.2,75.93,2021,2.6553846153846155,28.594727694090384,Medium Stress,71
School Crossing Guard PT,5730.8,5523.2,75.93,2021,2.6553846153846155,28.594727694090384,Medium Stress,71
Community Services Aide PT,5720.37,5465.45,254.92,2021,2.6276201923076923,97.01554309343237,Medium Stress,16
Community Services Aide PT,5718.43,5596.76,121.67,2021,2.69075,45.21787605686147,Medium Stress,16
School Crossing Guard PT,5712.82,5506.89,75.93,2021,2.6475432692307694,28.679417965494135,Medium Stress,71
Library Aide PT,5712.64,5712.64,0.0,2021,2.7464615384615385,0.0,Medium Stress,38
Recreation Leader PT,5710.0,5710.0,0.0,2021,2.7451923076923075,0.0,Medium Stress,68
Staff Specialist,5708.64,5708.64,0.0,2021,2.7445384615384616,0.0,Medium Stress,84
School Crossing Guard PT,5677.01,5547.01,0.0,2021,2.666831730769231,0.0,Medium Stress,71
Recreation Leader PT,5673.36,5673.36,0.0,2021,2.727576923076923,0.0,Medium Stress,68
School Crossing Guard PT,5663.17,5526.62,75.93,2021,2.657028846153846,28.577032616680725,Medium Stress,71
Recreation Leader PT,5642.66,5642.66,0.0,2021,2.7128173076923074,0.0,Medium Stress,68
School Crossing Guard PT,5631.06,5423.46,75.93,2021,2.6074326923076923,29.120598289652733,Medium Stress,71
School Crossing Guard PT,5623.54,5437.61,75.93,2021,2.6142355769230767,29.044819323195306,Medium Stress,71
School Crossing Guard PT,5603.84,5340.41,75.93,2021,2.5675048076923077,29.573459715639814,Medium Stress,71
Police Officer,5594.54,4944.8,0.0,2021,2.3773076923076926,0.0,Medium Stress,58
School Crossing Guard PT,5594.0,5398.9,75.93,2021,2.5956249999999996,29.253070069829047,Medium Stress,71
School Crossing Guard PT,5593.09,5385.49,75.93,2021,2.5891778846153843,29.32591091989773,Medium Stress,71
School Crossing Guard PT,5567.94,5365.34,75.93,2021,2.5794903846153847,29.43604692340094,Medium Stress,71
Recreation Leader PT,5555.54,5403.68,151.86,2021,2.597923076923077,58.45438664021556,Medium Stress,68
School Crossing Guard PT,5549.13,5417.46,0.0,2021,2.604548076923077,0.0,Medium Stress,71
School Crossing Guard PT,5543.97,5416.47,0.0,2021,2.6040721153846156,0.0,Medium Stress,71
School Crossing Guard PT,5531.48,5329.72,75.93,2021,2.5623653846153847,29.632776205879484,Medium Stress,71
School Crossing Guard PT,5529.85,5324.75,75.93,2021,2.5599759615384614,29.66043476219541,Medium Stress,71
Recreation Leader PT,5517.58,5517.58,0.0,2021,2.6526826923076925,0.0,Medium Stress,68
School Crossing Guard PT,5504.52,5449.52,0.0,2021,2.6199615384615385,0.0,Medium Stress,71
School Crossing Guard PT,5497.82,5379.49,0.0,2021,2.586293269230769,0.0,Medium Stress,71
Recreation Leader PT,5496.56,5496.56,0.0,2021,2.6425769230769234,0.0,Medium Stress,68
School Crossing Guard PT,5481.7,5279.1,75.93,2021,2.5380288461538463,29.916917656418708,Medium Stress,71
Library Page PT,5439.44,5439.44,0.0,2021,2.6151153846153843,0.0,Medium Stress,42
School Crossing Guard PT,5431.08,5228.48,75.93,2021,2.5136923076923074,30.206560989044622,Medium Stress,71
Class Instructor PT,5420.21,5420.21,0.0,2021,2.6058701923076923,0.0,Medium Stress,13
Recreation Leader PT,5419.41,5419.41,0.0,2021,2.6054855769230767,0.0,Medium Stress,68
Recreation Leader PT,5392.65,5392.65,0.0,2021,2.592620192307692,0.0,Medium Stress,68
Police Data Spec II,5360.23,5151.76,0.0,2021,2.4768076923076925,0.0,Medium Stress,56
School Crossing Guard PT,5356.3,5156.2,75.93,2021,2.4789423076923076,30.629998836352357,Medium Stress,71
Community Services Aide PT,5339.92,5067.61,272.31,2021,2.4363509615384613,111.76961131578793,Medium Stress,16
School Crossing Guard PT,5333.17,5127.24,75.93,2021,2.4650192307692307,30.803005125564635,Medium Stress,71
School Crossing Guard PT,5331.0,5124.24,75.93,2021,2.463576923076923,30.82103882722121,Medium Stress,71
School Crossing Guard PT,5314.84,5188.17,0.0,2021,2.4943125,0.0,Medium Stress,71
School Crossing Guard PT,5289.79,5213.86,75.93,2021,2.5066634615384613,30.291262135922334,Medium Stress,71
Library Page PT,5277.14,5277.14,0.0,2021,2.5370865384615384,0.0,Medium Stress,42
